Object Number,Object ID,Department,AccessionYear,Object Name,Culture,Artist Display Name,Artist Nationality,Object Begin Date,Object End Date,Credit Line,Country,Classification
"1991.253.7a, b",42373,Asian Art,1991.0,Figure,China,,,667,733,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Tomb Pottery
1991.253.8,42374,Asian Art,1991.0,Figure,China,,,667,699,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Tomb Pottery
1991.253.3,42375,Asian Art,1991.0,Dish,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.4,42376,Asian Art,1991.0,Ewer,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
23.180.3,42377,Asian Art,1923.0,Jar,China,,,667,750,"Rogers Fund, 1923",,Ceramics
1991.253.6,42378,Asian Art,1991.0,Covered jar,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.10,42379,Asian Art,1991.0,Figure,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Tomb Pottery
26.292.50,42380,Asian Art,1926.0,Vessel,China,,,600,799,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
1990.291.4,42381,Asian Art,1990.0,Figure,China,,,667,749,"Gift of Adele and Stanley Herzman, 1990",,Tomb Pottery
1991.253.9,42382,Asian Art,1991.0,Figure of a tomb guardian,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Tomb Pottery
1991.253.11,42383,Asian Art,1991.0,Figure,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Tomb Pottery
1991.253.5,42384,Asian Art,1991.0,Jar,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.13,42385,Asian Art,1991.0,Figure,China,,,667,749,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Tomb Pottery
66.206.2,42386,Asian Art,1966.0,Bottle,China,,,1713,1722,"Gift of Edwin C. Vogel, 1966",,Ceramics
24.180.1,42387,Asian Art,1924.0,Cup,China,,,581,599,"Rogers Fund, 1924",,Ceramics
17.120.167,42388,Asian Art,1917.0,Bottle,China,,,1713,1722,"Mr. and Mrs. Isaac D. Fletcher Collection, Bequest of Isaac D. Fletcher, 1917",,Ceramics
79.2.8,42389,Asian Art,1879.0,Vase,China,,,1634,1666,"Purchase by subscription, 1879",,Ceramics
1980.365,42390,Asian Art,1980.0,Bowl,China,,,800,899,"Gift of Mr. and Mrs. James Stein, 1980",,Ceramics
21.175.9,42391,Asian Art,1921.0,Vase,China,,,1634,1666,"Bequest of Edmund C. Converse, 1921",,Ceramics
79.2.1085,42392,Asian Art,1879.0,Dish,China,,,1626,1650,"Purchase by subscription, 1879",,Ceramics
1977.388,42393,Asian Art,1977.0,Jar,China,,,800,899,"Gift of Mrs. Richard E. Linburn, 1977",,Ceramics
"24.80.164a, b",42394,Asian Art,1924.0,Jar,China,,,1634,1699,"Bequest of Mary Clark Thompson, 1923",,Ceramics
1986.113,42395,Asian Art,1986.0,Ewer,China,,,750,950,"Purchase, Friends of Asian Art Gifts, 1986",,Ceramics
79.2.1244,42396,Asian Art,1879.0,Dish,China,,,1634,1666,"Purchase by subscription, 1879",,Ceramics
19.28.1,42397,Asian Art,1919.0,Vase,China,,,1640,1670,"Rogers Fund, 1919",,Ceramics
1986.75.3,42398,Asian Art,1986.0,Waterpot,China,,,800,899,"Purchase, Gloria H. Spivak Gift, 1986",,Ceramics
1986.97.3,42399,Asian Art,1986.0,Bowl,China,,,800,899,"Gift of Dianne and Oscar Schafer, 1986",,Ceramics
1972.274,42400,Asian Art,1972.0,Flask,China,,,800,899,"Gift of Mr. and Mrs. John R. Menke, 1972",,Ceramics
79.2.44,42402,Asian Art,1879.0,Bowl,China,,,1644,1911,"Purchase by subscription, 1879",,Ceramics
61.200.66,42403,Asian Art,1961.0,Vase,China,,,1667,1733,"Bequest of John D. Rockefeller Jr., 1960",,Ceramics
33.40.71,42404,Asian Art,1933.0,Dish,China,,,1662,1722,"Bequest of Edward G. Kennedy, 1932",,Ceramics
25.64.9,42405,Asian Art,1925.0,Plate,China,,,1678,1688,"Rogers Fund, 1925",,Ceramics
"24.80.214a, b",42406,Asian Art,1924.0,Ewer,China,,,1662,1722,"Bequest of Mary Clark Thompson, 1923",,Ceramics
63.213.14,42407,Asian Art,1963.0,Plate (one of a pair),China,,,1661,1722,"Gift of Edwin C. Vogel, 1963",,Ceramics
63.213.16,42408,Asian Art,1963.0,Plate (one of a pair),China,,,1662,1722,"Gift of Edwin C. Vogel, 1963",,Ceramics
61.200.67,42409,Asian Art,1961.0,Vase,China,,,1667,1733,"Bequest of John D. Rockefeller Jr., 1960",,Ceramics
21.175.39,42410,Asian Art,1921.0,Dish,China,,,1662,1722,"Bequest of Edmund C. Converse, 1921",,Ceramics
63.213.6,42411,Asian Art,1963.0,Vase,China,,,1867,1933,"Gift of Edwin C. Vogel, 1963",,Ceramics
1985.389,42412,Asian Art,1985.0,Bowl,China,,,1723,1735,"Gift of Dr. and Mrs. George Fan, in honor of J. M. Hu, 1985",,Ceramics
66.206.4,42413,Asian Art,1966.0,Jar,China,,,1689,1712,"Gift of Edwin C. Vogel, 1966",,Ceramics
33.40.78,42414,Asian Art,1933.0,Vase,China,,,1736,1795,"Bequest of Edward G. Kennedy, 1932",,Ceramics
66.206.14,42415,Asian Art,1966.0,Vase,China,,,1662,1722,"Gift of Edwin C. Vogel, 1966",,Ceramics
67.245.4,42416,Asian Art,1967.0,Water jar,China,,,1662,1722,"Gift of Edwin C. Vogel, 1967",,Ceramics
66.206.6,42417,Asian Art,1966.0,Jar,China,,,1700,1799,"Gift of Edwin C. Vogel, 1966",,Ceramics
25.143.1,42418,Asian Art,1925.0,Vessel,China,,,1736,1795,"Fletcher Fund, 1925",,Ceramics
25.143.2,42419,Asian Art,1925.0,Vessel,China,,,1736,1795,"Fletcher Fund, 1925",,Ceramics
25.143.3,42420,Asian Art,1925.0,Vessel,China,,,1736,1795,"Fletcher Fund, 1925",,Ceramics
29.100.331,42421,Asian Art,1929.0,Jar,China,,,1678,1688,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,Ceramics
66.206.11,42422,Asian Art,1966.0,Jar,China,,,1678,1712,"Gift of Edwin C. Vogel, 1966",,Ceramics
66.206.17,42423,Asian Art,1966.0,Box,China,,,1713,1722,"Gift of Edwin C. Vogel, 1966",,Ceramics
50.145.295,42424,Asian Art,1950.0,Vase,China,,,1689,1712,"Bequest of Mary Stillman Harkness, 1950",,Ceramics
66.206.8,42425,Asian Art,1966.0,Vase,China,,,1690,1732,"Gift of Edwin C. Vogel, 1966",,Ceramics
65.225.4,42426,Asian Art,1965.0,Vase,China,,,1690,1732,"Gift of Edwin C. Vogel, 1965",,Ceramics
65.225.5,42427,Asian Art,1965.0,Vase,China,,,1678,1712,"Gift of Edwin C. Vogel, 1965",,Ceramics
66.206.7,42428,Asian Art,1966.0,Vase,China,,,1713,1722,"Gift of Edwin C. Vogel, 1966",,Ceramics
11.8.7,42429,Asian Art,1911.0,Bowl,China,,,1000,1199,"Gift of Sadajiro Yamanaka, 1911",,Ceramics
50.221.17,42430,Asian Art,1950.0,Plate,China,,,1000,1199,"Bequest of Robert West, 1950",,Ceramics
1970.43,42431,Asian Art,1970.0,Dish,China,,,1000,1199,"Purchase, John D. Rockefeller III and Fong Chow Gifts, 1970",,Ceramics
13.195.2,42432,Asian Art,1913.0,Jar,China,,,1000,1199,"Rogers Fund, 1913",,Ceramics
1985.214.132,42433,Asian Art,1985.0,Pillow,China,Zhang Family Workshop,,1050,1350,"Gift of Ernest Erickson Foundation, 1985",,Ceramics
1979.502,42434,Asian Art,1979.0,Ewer,China,,,900,999,"Gift of Dr. and Mrs. Roger G. Gerry, 1979",,Ceramics
60.73.2,42435,Asian Art,1960.0,Pillow,China,Zhang Family Workshop,,1100,1299,"Harris Brisbane Dick Fund, 1960",,Ceramics
1991.253.22,42436,Asian Art,1991.0,Jar,China,,,1200,1333,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
18.56.32,42437,Asian Art,1918.0,Bottle,China,,,1300,1368,"Rogers Fund, 1918",,Ceramics
"37.124a, b",42438,Asian Art,1937.0,Urn,China,,,960,1099,"Fletcher Fund, 1937",,Ceramics
26.292.61,42439,Asian Art,1926.0,Vase,China,,,1100,1199,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
42.191,42440,Asian Art,1942.0,Jar,China,,,1100,1199,"Gift of Mrs. Wilfred H. Wolfs, in memory of her father, John Platt, 1942",,Ceramics
15.161.2,42441,Asian Art,1915.0,Dish,China,,,1200,1299,"Rogers Fund, 1915",,Ceramics
24.172.1,42442,Asian Art,1924.0,Dish,China,,,1167,1299,"Fletcher Fund, 1924",,Ceramics
"26.292.53a, b",42443,Asian Art,1926.0,Jar,China,,,1334,1366,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
26.292.64,42444,Asian Art,1926.0,Bowl,China,,,1200,1299,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
24.100.1,42445,Asian Art,1924.0,Bowl,China,,,1200,1399,"Rogers Fund, 1924",,Ceramics
1986.208.2,42446,Asian Art,1986.0,Bowl,China,,,1200,1399,"Purchase, The B. D. G. Leviton Foundation Gift, 1986",,Ceramics
50.145.301,42447,Asian Art,1950.0,Vase,China,,,1100,1299,"Bequest of Mary Stillman Harkness, 1950",,Ceramics
1986.208.3,42448,Asian Art,1986.0,Jar,China,,,1100,1399,"Purchase, Mr. and Mrs. Nathan L. Halpern Gift, 1986",,Ceramics
19.56.2,42449,Asian Art,1919.0,Jar,China,,,900,999,"Rogers Fund, 1919",,Ceramics
1991.253.14,42450,Asian Art,1991.0,Bottle,China,,,960,1099,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
29.100.222,42451,Asian Art,1929.0,Bowl,China,,,1200,1399,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,Ceramics
1980.532,42452,Asian Art,1980.0,Bowl,China,,,1050,1250,"Gift of Dr. and Mrs. Roger G. Gerry, 1980",,Ceramics
1985.87,42453,Asian Art,1985.0,Vase,China,,,1200,1399,"Purchase, Lita Annenberg Hazen Charitable Trust Gift, 1985",,Ceramics
1986.75.4,42454,Asian Art,1986.0,Covered box,China,,,1200,1399,"Purchase, Gloria H. Spivak Gift, 1986",,Ceramics
91.1.226,42455,Asian Art,1891.0,Tea bowl,China,,,1100,1199,"Edward C. Moore Collection, Bequest of Edward C. Moore, 1891",,Ceramics
1991.253.18,42456,Asian Art,1991.0,Bowl,China,,,1050,1250,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
29.100.226,42457,Asian Art,1929.0,Bowl,China,,,1000,1199,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,Ceramics
1991.253.15,42458,Asian Art,1991.0,Pillow base,China,,,1000,1199,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1985.214.133,42459,Asian Art,1985.0,Dish,China,,,1000,1299,"Gift of Ernest Erickson Foundation, 1985",,Ceramics
1985.214.131,42460,Asian Art,1985.0,Head,China,,,1000,1199,"Gift of Ernest Erickson Foundation, 1985",,Ceramics
26.292.98,42461,Asian Art,1926.0,Basin,China,,,1000,1199,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
18.69.1,42462,Asian Art,1918.0,Plate,China,,,1100,1299,"Rogers Fund, 1918",,Ceramics
1991.253.19,42463,Asian Art,1991.0,Bowl,China,,,1067,1199,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
27.119.16,42464,Asian Art,1927.0,Bottle,China,,,1000,1199,"Fletcher Fund, 1927",,Ceramics
20.45,42465,Asian Art,1920.0,Bowl,China,,,1100,1149,"Rogers Fund, 1920",,Ceramics
60.81.5,42466,Asian Art,1960.0,Bowl,China,,,1100,1299,"Harris Brisbane Dick Fund, 1960",,Ceramics
25.222.3,42467,Asian Art,1925.0,Bowl,China,,,1000,1199,"Fletcher Fund, 1925",,Ceramics
"50.145.314a, b",42468,Asian Art,1950.0,Jar,China,,,1000,1199,"Bequest of Mary Stillman Harkness, 1950",,Ceramics
1991.253.20,42469,Asian Art,1991.0,Jar,China,,,1100,1234,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
26.292.40,42470,Asian Art,1926.0,Pillow,China,,,1100,1299,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
50.145.316,42471,Asian Art,1950.0,Bowl,China,,,1100,1299,"Bequest of Mary Stillman Harkness, 1950",,Ceramics
60.81.3,42472,Asian Art,1960.0,Bowl,China,,,1100,1299,"Dodge Fund, 1960",,Ceramics
26.292.3,42473,Asian Art,1926.0,Bowl,China,,,1271,1644,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
25.65,42474,Asian Art,1925.0,Vase,China,,,1000,1133,"Rogers Fund, 1925",,Ceramics
1991.253.24,42475,Asian Art,1991.0,Bowl,China,,,960,1099,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
"18.139.1a, b",42476,Asian Art,1918.0,Urn,China,,,1100,1299,"Rogers Fund, 1918",,Ceramics
25.215.6,42477,Asian Art,1925.0,Bottle,China,,,1267,1333,"Fletcher Fund, 1925",,Ceramics
1991.253.25,42478,Asian Art,1991.0,Bowl,China,,,960,1099,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
26.292.47,42479,Asian Art,1926.0,Cup,China,,,1050,1099,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
"34.113.4a, b",42480,Asian Art,1934.0,Jar,China,,,1100,1299,"Fletcher Fund, 1934",,Ceramics
1991.253.27,42481,Asian Art,1991.0,Figure,China,,,1300,1368,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
26.292.82,42482,Asian Art,1926.0,Pillow,China,,,1100,1299,"Gift of Mrs. Samuel T. Peters, 1926",,Ceramics
"34.113.2a, b",42483,Asian Art,1934.0,Incense burner,China,,,1300,1333,"Fletcher Fund, 1934",,Ceramics
"34.113.3a, b",42484,Asian Art,1934.0,Incense burner,China,,,1300,1333,"Fletcher Fund, 1934",,Ceramics
"1984.483.2a, b",42485,Asian Art,1984.0,Box,China,,,1300,1368,"Gift of Mrs. Stanley Herzman, 1984",,Ceramics
23.182.1,42486,Asian Art,1923.0,Vase,China,,,1267,1349,"Rogers Fund, 1923",,Ceramics
25.222.5,42487,Asian Art,1925.0,Stem cup,China,,,1300,1399,"Fletcher Fund, 1925",,Ceramics
51.166,42488,Asian Art,1951.0,Figure,China,,,1267,1333,"Gift of Edgar Bromberger, in memory of his mother, Augusta Bromberger, 1951",,Ceramics
1991.253.33,42490,Asian Art,1991.0,Vase,China,,,1300,1349,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.34,42491,Asian Art,1991.0,Vase,China,,,1300,1349,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
38.56.9,42492,Asian Art,1938.0,Head,China,,,1300,1368,"Gift of Robert E. Tod, 1938",,Ceramics
1987.247.5,42494,Asian Art,1987.0,Stem bowl,China,,,1334,1366,"Gift of Stanley Herzman, 1987",,Ceramics
1991.253.35,42495,Asian Art,1991.0,Plate,China,,,1300,1366,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
18.56.35,42496,Asian Art,1918.0,Bowl,China,,,1367,1399,"Rogers Fund, 1918",,Ceramics
1975.99,42497,Asian Art,1975.0,Dish,China,,,1426,1435,"Gift of Mrs. Richard E. Linburn, in memory of Richard E. Linburn, 1975",,Ceramics
1991.253.36,42498,Asian Art,1991.0,Ewer,China,,,1400,1433,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.28,42499,Asian Art,1991.0,Censer,China,,,1300,1433,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1978.149,42501,Asian Art,1978.0,Plate,China,,,1400,1499,"Gift of Mrs. Richard E. Linburn, 1978",,Ceramics
1991.253.42,42502,Asian Art,1991.0,Jar,China,,,1426,1435,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1982.294,42503,Asian Art,1982.0,Bowl,China,,,1400,1433,"Gift of Mrs. Richard E. Linburn, 1982",,Ceramics
1991.253.37,42505,Asian Art,1991.0,Flask,China,,,1400,1433,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.41,42506,Asian Art,1991.0,Vase,China,,,1426,1435,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.40,42507,Asian Art,1991.0,Stem cup,China,,,1426,1435,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1984.483.1,42508,Asian Art,1984.0,Altar bowl,China,,,1400,1433,"Gift of Mrs. Stanley Herzman, 1984",,Ceramics
1981.81.1,42509,Asian Art,1981.0,Dish,China,,,1434,1499,"Gift of Alan and Simone Hartman, 1981",,Ceramics
50.145.300,42510,Asian Art,1950.0,Vase,China,,,1400,1599,"Bequest of Mary Stillman Harkness, 1950",,Ceramics
1986.208.1,42511,Asian Art,1986.0,Jar,China,,,1400,1599,"Purchase, Mrs. Richard E. Linburn Gift, 1986",,Ceramics
1990.291.3,42512,Asian Art,1990.0,Stem bowl,China,,,1467,1499,"Gift of Mr. and Mrs. Stanley Herzman, 1990",,Ceramics
1984.361,42513,Asian Art,1984.0,Bowl,China,,,1434,1466,"Gift of Alan and Simone Hartman, 1984",,Ceramics
1984.358,42514,Asian Art,1984.0,Plate,China,,,1367,1433,"Gift of Dr. Vallo Benjamin, 1984",,Ceramics
1987.85,42515,Asian Art,1987.0,Cup,China,,,1465,1487,"Purchase, Mrs. Richard E. Linburn Gift, 1987",,Ceramics
1987.157,42516,Asian Art,1987.0,Basin,China,,,1367,1433,"Purchase, Mrs. Richard E. Linburn and Anonymous Gift, 1987",,Ceramics
1991.253.52,42517,Asian Art,1991.0,Bowl,China,,,1434,1466,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1987.86,42518,Asian Art,1987.0,Dish,China,,,1488,1505,"Purchase, Mrs. Richard E. Linburn Gift, 1987",,Ceramics
1991.253.57,42519,Asian Art,1991.0,Dish,China,,,1506,1521,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
63.175.2,42520,Asian Art,1963.0,Bowl,China,,,1534,1566,"Anonymous Gift, 1963",,Ceramics
1991.253.62,42521,Asian Art,1991.0,Bowl,China,,,1506,1521,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1981.368.1,42522,Asian Art,1981.0,Jar,China,,,1506,1521,"Gift of Mrs. Richard E. Linburn, 1981",,Ceramics
1991.253.61,42523,Asian Art,1991.0,Bowl,China,,,1506,1521,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.44,42524,Asian Art,1991.0,Bowl,China,,,1500,1549,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
25.216.3,42525,Asian Art,1925.0,Bowl,China,,,1500,1533,"Fletcher Fund, 1925",,Ceramics
19.28.10,42526,Asian Art,1919.0,Dish,China,,,1567,1599,"Rogers Fund, 1919",,Ceramics
19.28.9,42527,Asian Art,1919.0,Dish,China,,,1506,1521,"Rogers Fund, 1919",,Ceramics
18.56.14,42528,Asian Art,1918.0,Brush rest,China,,,1500,1533,"Rogers Fund, 1918",,Ceramics
63.155.2,42529,Asian Art,1963.0,Bowl,China,,,1500,1533,"Harris Brisbane Dick Fund, 1963",,Ceramics
"65.56.1a, b",42530,Asian Art,1965.0,Box,China,,,1500,1599,"Purchase, Anonymous Gift, 1965",,Ceramics
65.56.2,42531,Asian Art,1965.0,Bottle,China,,,1534,1566,"Purchase, Harris Brisbane Dick Fund and Anonymous Gift, 1965",,Ceramics
1991.253.48,42532,Asian Art,1991.0,Dish,China,,,1561,1561,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
"25.64.12a, b",42533,Asian Art,1925.0,Covered box,China,,,1534,1566,"Rogers Fund, 1925",,Ceramics
1975.209,42534,Asian Art,1975.0,Bowl,China,,,1573,1620,"Gift of Marie-Louise Garbáty, in memory of Eugene L. Garbáty, 1975",,Ceramics
20.41.12,42535,Asian Art,1920.0,Dish,China,,,1567,1633,"Rogers Fund, 1920",,Ceramics
17.118.11,42536,Asian Art,1917.0,Dish,China,,,1567,1633,"Rogers Fund, 1917",,Ceramics
19.16,42537,Asian Art,1919.0,Vase,China,,,1567,1633,"Rogers Fund, 1919",,Ceramics
19.136.13,42538,Asian Art,1919.0,Bowl,China,,,1567,1633,"Rogers Fund, 1919",,Ceramics
1981.368.2,42539,Asian Art,1981.0,Dish,China,,,1500,1599,"Gift of Mrs. Richard E. Linburn, 1981",,Ceramics
1991.253.58,42540,Asian Art,1991.0,Jar,China,,,1522,1566,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.59,42541,Asian Art,1991.0,Jar,China,,,1522,1566,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
1991.253.56,42542,Asian Art,1991.0,Box,China,,,1567,1633,"Gift of Stanley Herzman, in memory of Adele Herzman, 1991",,Ceramics
17.118.17,42543,Asian Art,1917.0,Dish,China,,,1534,1633,"Rogers Fund, 1917",,Ceramics
16.93,42544,Asian Art,1916.0,Plate,China,,,1567,1633,"Rogers Fund, 1916",,Ceramics
32.100.422,42545,Asian Art,1932.0,Figure,China,,,1600,1799,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,Ceramics
1984.308,42546,Asian Art,1984.0,Plate,China,,,1567,1633,"Gift of Dr. and Mrs. Roger Gerry, 1984",,Ceramics
63.176,42547,Asian Art,1963.0,Figure,China,,,1600,1699,"Gift of Mrs. Winthrop W. Aldrich, Mrs. Arnold Whitridge, and Mrs. Sheldon Whitehouse, 1963",,Ceramics
79.2.1122,42548,Asian Art,1879.0,Bowl,China,,,1550,1599,"Purchase by subscription, 1879",,Ceramics
17.127.2,42549,Asian Art,1917.0,Jar,China,,,1534,1566,"Rogers Fund, 1917",,Ceramics
79.2.866,42550,Asian Art,1879.0,Vase,China,,,1522,1566,"Purchase by subscription, 1879",,Ceramics
91.1.379,42551,Asian Art,1891.0,Bottle,China,,,1534,1566,"Edward C. Moore Collection, Bequest of Edward C. Moore, 1891",,Ceramics
19.55.2,42552,Asian Art,1919.0,Bowl,China,,,1534,1566,"Rogers Fund, 1919",,Ceramics
18.57.2,42553,Asian Art,1918.0,Bowl,China,,,1534,1566,"Rogers Fund, 1918",,Ceramics
63.224.1,42554,Asian Art,1963.0,Pillar top,China,,,400,499,"Fletcher Fund, 1963",,Sculpture
63.224.2,42555,Asian Art,1963.0,Pillar top,China,,,400,499,"Fletcher Fund, 1963",,Sculpture
1988.324.7,42556,Asian Art,1988.0,Hanging scroll,China,Ren Xia,Chinese,1896,1896,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1988",,Paintings
1988.324.8,42557,Asian Art,1988.0,Hanging scroll,China,Fan Zeng,Chinese,1890,1999,"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1988",,Paintings
52.209.3a–s,42558,Asian Art,1952.0,Album,China,Unidentified Artist,,1834,1866,"Anonymous Gift, 1952",,Paintings
50.131.1–.9,42559,Asian Art,1950.0,Album,China,Prince Yongxing,Chinese,1752,1823,"Anonymous Gift, 1950",,Paintings
1970.2.1a–q,42560,Asian Art,1970.0,Album,China,Huang Xiangjian|Unidentified Artist,Chinese,1656,1656,"The Sackler Fund, 1970",,Paintings
24.51.11,42566,Asian Art,1924.0,Figure,China,,,-1100,-800,"Rogers Fund, 1924",,Jade
24.51.14,42567,Asian Art,1924.0,Figure,China,,,-1100,-800,"Rogers Fund, 1924",,Jade
30.37.1,42568,Asian Art,1930.0,Buckle,China,,,-206,220,"Gift of George D. Pratt, 1930",,Metalwork
1988.104.87,42574,Asian Art,1988.0,Banner with flying tiger,China,,,1500,1599,"Gift of Ernest Erickson Foundation, 1988",,Textiles-Woven
1988.104.89,42576,Asian Art,1988.0,Rank badge,China,,,1700,1799,"Gift of Ernest Erickson Foundation, 1988",,Textiles-Embroidered
1988.104.91,42577,Asian Art,1988.0,Part of a Chuba,China,,,1644,1699,"Gift of Ernest Erickson Foundation, 1988",,Costumes
1988.104.92,42578,Asian Art,1988.0,Cover,China,,,1650,1699,"Gift of Ernest Erickson Foundation, 1988",,Textiles-Rugs
1988.104.93,42579,Asian Art,1988.0,Rug,China,,,1700,1799,"Gift of Ernest Erickson Foundation, 1988",,Textiles-Rugs
1989.363.52,42683,Asian Art,1989.0,Folding fan mounted as an album leaf,China,Zhu Yunming,Chinese,1461,1527,"Bequest of John M. Crawford Jr., 1988",,Calligraphy
2015.500.7.9,42694,Asian Art,2015.0,Jar,China,,,-2300,-2000,"Gift of Florence and Herbert Irving, 2015",,Ceramics
"1993.379a, b",42695,Asian Art,1993.0,Epitaph,China,,,689,689,"Seymour Fund, 1993",,Sculpture
1998.312,42696,Asian Art,1998.0,Stem Cup,China,,,667,733,"Purchase, Bequest of Dorothy Graham Bennett, 1998",,Metalwork
1993.198.1,42698,Asian Art,1993.0,Stem cup,China,,,-2400,-1900,"Seymour Fund, 1993",,Ceramics
